order_id,order_date,user_id,is_prime_member,seller_id,seller_type,seller_plan,city,city_tier,category,quantity,order_value,fulfillment_type,referral_fee,fba_fee,closing_fee,shipping_fee,total_amazon_fees,gst_on_fees,seller_payout,payment_method,payment_status,delivery_days,delivery_status,refund_status,refund_amount,fraud_flag,leakage_type,leakage_amount
AMZ-IN-409514,10-11-2024 14:22,CUST-005355,1,AMZ-SEL-00568,Reseller,Professional,Bhopal,Tier 3,Sports & Outdoors,1,4260.63,Easy Ship,383.46,0,5,50,438.46,78.92,3822.17,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409515,20-12-2024 15:42,CUST-002069,1,AMZ-SEL-00657,Reseller,Individual,Kochi,Tier 2,Toys & Baby,1,1209.12,FBA,145.09,35,8,0,188.09,33.86,1021.03,Credit Card,success,4,delivered,no,0,0,fba_reimbursement_fraud,81.41
AMZ-IN-409516,19-06-2024 14:45,CUST-005933,1,AMZ-SEL-01293,Reseller,Professional,Jaipur,Tier 2,Fashion & Apparel,1,2099.83,FBA,314.97,35,12,0,361.97,65.15,1737.86,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409517,19-10-2024 07:45,CUST-001457,1,AMZ-SEL-00908,Reseller,Professional,Chandigarh,Tier 2,Electronics,1,29847.24,Easy Ship,2387.78,0,5,60,2452.78,441.5,27394.46,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409518,28-08-2024 17:45,CUST-004693,1,AMZ-SEL-00981,Reseller,Professional,Mumbai,Tier 1,Home & Kitchen,1,5367.38,FBA,536.74,45,12,0,593.74,106.87,4773.64,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409519,15-12-2024 12:18,CUST-002568,0,AMZ-SEL-00012,D2C Brand,Professional,Delhi,Tier 1,Electronics,2,71560.59,Self Ship,5724.85,0,2,0,5726.85,1030.83,65833.74,Net Banking,success,10,delivered,no,0,0,,0
AMZ-IN-409520,22-05-2024 20:24,CUST-004808,0,AMZ-SEL-01171,Reseller,Professional,Bangalore,Tier 1,Fashion & Apparel,1,2157.98,Easy Ship,323.7,0,2,65,390.7,70.33,1767.28,COD,success,5,delivered,no,0,0,,0
AMZ-IN-409521,18-04-2024 07:29,CUST-005972,0,AMZ-SEL-01730,Reseller,Professional,Chennai,Tier 1,Automotive,2,13067.61,Easy Ship,1306.76,0,5,120,1431.76,257.72,11635.85,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409522,02-11-2024 19:48,CUST-004386,0,AMZ-SEL-01884,Distributor,Professional,Bangalore,Tier 1,Electronics,1,50824.9,FBA,4065.99,35,8,0,4108.99,739.62,46715.91,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409523,08-11-2024 19:36,CUST-002935,0,AMZ-SEL-00974,Brand/Manufacturer,Professional,Mumbai,Tier 1,Fashion & Apparel,1,1237.61,FBA,185.64,45,5,0,235.64,42.42,1001.97,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409524,26-10-2024 15:55,CUST-005746,0,AMZ-SEL-00042,Reseller,Professional,Chennai,Tier 1,Fashion & Apparel,1,2113,FBA,316.95,35,25,0,376.95,67.85,1736.05,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409525,19-12-2024 17:35,CUST-001715,0,AMZ-SEL-00846,Reseller,Professional,Surat,Tier 2,Electronics,1,32882.58,FBA,2630.61,55,12,0,2697.61,485.57,30184.97,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-409526,19-12-2024 08:06,CUST-003768,1,AMZ-SEL-00209,Brand/Manufacturer,Professional,Jaipur,Tier 2,Electronics,1,14083.79,FBA,1126.7,29,25,0,1180.7,212.53,0,Debit Card,failed,2,delivered,no,0,0,,0
AMZ-IN-409527,01-12-2024 17:58,CUST-002374,0,AMZ-SEL-00388,Brand/Manufacturer,Professional,Nagpur,Tier 2,Home & Kitchen,1,5272.86,FBA,527.29,65,8,0,600.29,108.05,4672.57,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-409528,28-11-2024 13:14,CUST-003961,0,AMZ-SEL-00874,Reseller,Professional,Chennai,Tier 1,Home & Kitchen,1,9542.31,Self Ship,954.23,0,5,0,959.23,172.66,8583.08,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409529,27-01-2024 21:45,CUST-000288,0,AMZ-SEL-01745,Reseller,Professional,Bangalore,Tier 1,Books & Media,1,582.95,FBA,23.32,35,25,0,83.32,15,499.63,UPI,success,3,delivered,no,0,0,fba_reimbursement_fraud,81.75
AMZ-IN-409530,07-11-2024 18:07,CUST-002060,0,AMZ-SEL-00248,D2C Brand,Individual,Delhi,Tier 1,Electronics,1,19844.22,Easy Ship,1587.54,0,12,50,1649.54,296.92,18194.68,Amazon Pay,success,4,delivered,processed,14927.14,0,,0
AMZ-IN-409531,28-06-2024 20:48,CUST-004132,0,AMZ-SEL-01224,D2C Brand,Professional,Patna,Tier 3,Sports & Outdoors,1,2502.56,FBA,225.23,80,5,0,310.23,55.84,2192.33,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409532,02-02-2024 11:03,CUST-002822,0,AMZ-SEL-01406,Reseller,Individual,Jaipur,Tier 2,Sports & Outdoors,1,2212.85,Easy Ship,199.16,0,8,65,272.16,48.99,1940.69,COD,success,4,delivered,processed,1946.59,0,,0
AMZ-IN-409533,16-06-2024 15:08,CUST-001943,1,AMZ-SEL-01620,Distributor,Professional,Delhi,Tier 1,Beauty & Personal,1,1535.63,Self Ship,184.28,0,2,0,186.28,33.53,1349.35,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409534,24-12-2024 02:41,CUST-004746,0,AMZ-SEL-00682,Reseller,Individual,Kolkata,Tier 1,Electronics,2,12169.28,FBA,973.54,90,5,0,1068.54,192.34,11100.74,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409535,17-12-2024 19:49,CUST-003426,1,AMZ-SEL-00219,Reseller,Individual,Chennai,Tier 1,Toys & Baby,1,1318.49,Easy Ship,158.22,0,8,75,241.22,43.42,1077.27,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409536,07-11-2024 17:45,CUST-004526,1,AMZ-SEL-01500,D2C Brand,Professional,Bhubaneswar,Tier 3,Automotive,1,2169.37,FBA,216.94,80,5,0,301.94,54.35,1867.43,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409537,02-02-2024 09:41,CUST-003968,1,AMZ-SEL-00878,Distributor,Professional,Gurgaon,Tier 1,Sports & Outdoors,1,4197.17,Easy Ship,377.75,0,2,60,439.75,79.16,3757.42,Credit Card,success,12,rto,processed,4197.17,0,,0
AMZ-IN-409538,15-09-2024 20:40,CUST-000868,1,AMZ-SEL-01527,Reseller,Individual,Jaipur,Tier 2,Beauty & Personal,1,1424.17,FBA,170.9,45,5,0,220.9,39.76,1203.27,Amazon Pay,success,2,delayed,no,0,0,,0
AMZ-IN-409539,23-09-2024 19:45,CUST-000144,0,AMZ-SEL-00900,Brand/Manufacturer,Professional,Chennai,Tier 1,Electronics,1,18882.81,Easy Ship,1510.62,0,2,75,1587.62,285.77,17295.19,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-409540,08-12-2024 10:51,CUST-005962,0,AMZ-SEL-01033,Brand/Manufacturer,Individual,Nagpur,Tier 2,Fashion & Apparel,3,6635.8,Self Ship,995.37,0,2,0,997.37,179.53,5638.43,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409541,20-12-2024 23:58,CUST-004427,1,AMZ-SEL-01117,Brand/Manufacturer,Professional,Mumbai,Tier 1,Fashion & Apparel,2,1309.29,FBA,196.39,58,5,0,259.39,46.69,1049.9,UPI,success,1,delivered,no,0,0,return_abuse,1265.98
AMZ-IN-409542,13-08-2024 16:11,CUST-005062,0,AMZ-SEL-00591,Brand/Manufacturer,Individual,Mumbai,Tier 1,Sports & Outdoors,1,3718.82,FBA,334.69,45,12,0,391.69,70.5,3327.13,Amazon Pay,success,3,delivered,no,0,0,,0
AMZ-IN-409543,03-10-2024 18:25,CUST-003078,0,AMZ-SEL-00555,D2C Brand,Professional,Chennai,Tier 1,Electronics,1,22918.43,Easy Ship,1833.47,0,8,75,1916.47,344.96,21001.96,UPI,success,5,delivered,processed,16973.89,0,,0
AMZ-IN-409544,06-09-2024 14:00,CUST-001777,0,AMZ-SEL-01659,Reseller,Professional,Ahmedabad,Tier 2,Grocery & Food,1,240.55,FBA,12.03,80,5,0,97.03,17.47,143.52,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-409545,22-04-2024 06:27,CUST-004501,0,AMZ-SEL-01122,D2C Brand,Professional,Chennai,Tier 1,Fashion & Apparel,1,1803.12,FBA,270.47,45,12,0,327.47,58.94,1475.65,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409546,03-08-2024 20:07,CUST-001292,1,AMZ-SEL-00834,Brand/Manufacturer,Professional,Mumbai,Tier 1,Beauty & Personal,1,1714.45,FBA,205.73,80,5,0,290.73,52.33,1423.72,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409547,16-12-2024 19:55,CUST-000607,0,AMZ-SEL-00160,Distributor,Professional,Vadodara,Tier 2,Books & Media,1,673.22,FBA,26.93,55,25,0,106.93,19.25,566.29,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409548,13-06-2024 18:16,CUST-004874,1,AMZ-SEL-01980,Distributor,Professional,Indore,Tier 2,Books & Media,2,870.55,Self Ship,34.82,0,2,0,36.82,6.63,833.73,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-409549,27-03-2024 22:48,CUST-001388,0,AMZ-SEL-00563,Brand/Manufacturer,Professional,Bangalore,Tier 1,Fashion & Apparel,1,2329.59,FBA,349.44,55,5,0,409.44,73.7,1920.15,UPI,success,7,delivered,no,0,0,referral_fee_miscalculation,95.32
AMZ-IN-409550,11-12-2024 14:42,CUST-002557,1,AMZ-SEL-01009,Brand/Manufacturer,Professional,Chennai,Tier 1,Fashion & Apparel,1,2338.95,Easy Ship,350.84,0,5,60,415.84,74.85,1923.11,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409551,01-02-2024 16:40,CUST-004666,0,AMZ-SEL-00141,D2C Brand,Individual,Bangalore,Tier 1,Electronics,1,89978.18,Easy Ship,7198.25,0,2,60,7260.25,1306.84,82717.93,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409552,07-02-2024 01:57,CUST-000852,1,AMZ-SEL-00824,Reseller,Professional,Bangalore,Tier 1,Grocery & Food,1,620.55,Easy Ship,31.03,0,5,75,111.03,19.99,509.52,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409553,19-01-2024 11:22,CUST-000608,1,AMZ-SEL-01667,Brand/Manufacturer,Individual,Lucknow,Tier 2,Beauty & Personal,1,2272.67,FBA,272.72,35,18,0,325.72,58.63,1946.95,COD,success,3,delivered,no,0,0,,0
AMZ-IN-409554,03-03-2024 20:24,CUST-005255,0,AMZ-SEL-00324,Reseller,Professional,Delhi,Tier 1,Fashion & Apparel,1,1377.38,FBA,206.61,80,5,0,291.61,52.49,1085.77,UPI,success,4,delivered,processed,1376.81,0,,0
AMZ-IN-409555,28-11-2024 20:29,CUST-001208,0,AMZ-SEL-00975,Brand/Manufacturer,Professional,Pune,Tier 1,Fashion & Apparel,1,903.98,Easy Ship,135.6,0,5,65,205.6,37.01,698.38,Credit Card,success,4,delivered,processed,655.29,0,,0
AMZ-IN-409556,14-01-2024 20:48,CUST-000662,0,AMZ-SEL-00566,Reseller,Professional,Mumbai,Tier 1,Fashion & Apparel,1,4999,Easy Ship,749.85,0,2,60,811.85,146.13,4187.15,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409557,18-06-2024 00:20,CUST-005985,0,AMZ-SEL-00401,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Fashion & Apparel,1,1218.32,Easy Ship,182.75,0,8,50,240.75,43.34,977.57,COD,success,5,returned,processed,1218.32,0,,0
AMZ-IN-409558,18-01-2024 20:02,CUST-003626,0,AMZ-SEL-00828,Reseller,Professional,Coimbatore,Tier 2,Beauty & Personal,1,1675.52,Easy Ship,201.06,0,12,40,253.06,45.55,1422.46,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409559,06-09-2024 13:32,CUST-000804,1,AMZ-SEL-01756,Distributor,Professional,Coimbatore,Tier 2,Beauty & Personal,1,1591.56,FBA,190.99,29,18,0,237.99,42.84,1353.57,Amazon Pay,success,2,delivered,no,0,0,,0
AMZ-IN-409560,10-09-2024 21:46,CUST-002822,0,AMZ-SEL-00696,Reseller,Professional,Chennai,Tier 1,Fashion & Apparel,1,1789.8,FBA,268.47,45,18,0,331.47,59.66,1458.33,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409561,05-08-2024 18:07,CUST-005628,0,AMZ-SEL-01815,Brand/Manufacturer,Professional,Jaipur,Tier 2,Electronics,1,72666.78,FBA,5813.34,55,18,0,5886.34,1059.54,66780.44,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409562,11-10-2024 09:59,CUST-003783,0,AMZ-SEL-01521,Brand/Manufacturer,Professional,Mumbai,Tier 1,Beauty & Personal,2,7998,FBA,959.76,90,12,0,1061.76,191.12,6936.24,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409563,18-04-2024 14:14,CUST-002724,0,AMZ-SEL-01609,Brand/Manufacturer,Individual,Surat,Tier 2,Home & Kitchen,1,2916.2,FBA,291.62,29,12,0,332.62,59.87,2583.58,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409564,21-05-2024 12:02,CUST-004214,0,AMZ-SEL-01910,Brand/Manufacturer,Professional,Indore,Tier 2,Books & Media,1,855.61,FBA,34.22,45,5,0,84.22,15.16,0,Net Banking,failed,5,delivered,no,0,0,,0
AMZ-IN-409565,01-12-2024 03:04,CUST-002339,0,AMZ-SEL-00517,Reseller,Professional,Mumbai,Tier 1,Electronics,1,49361.42,FBA,3948.91,45,18,0,4011.91,722.14,0,COD,failed,2,delivered,no,0,0,,0
AMZ-IN-409566,13-04-2024 13:46,CUST-005780,0,AMZ-SEL-01314,Distributor,Professional,Vadodara,Tier 2,Sports & Outdoors,1,12999,Easy Ship,1169.91,0,2,65,1236.91,222.64,11762.09,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409567,02-06-2024 12:37,CUST-000152,1,AMZ-SEL-00956,Reseller,Professional,Chandigarh,Tier 2,Sports & Outdoors,1,2898.53,Self Ship,260.87,0,2,0,262.87,47.32,2635.66,Debit Card,success,10,delayed,no,0,0,,0
AMZ-IN-409568,22-05-2024 21:09,CUST-004853,1,AMZ-SEL-01712,Brand/Manufacturer,Professional,Lucknow,Tier 2,Home & Kitchen,1,4609.23,FBA,460.92,29,8,0,497.92,89.63,4111.31,COD,success,2,delivered,no,0,0,return_abuse,4520.01
AMZ-IN-409569,25-10-2024 12:18,CUST-000033,1,AMZ-SEL-00720,Distributor,Professional,Ahmedabad,Tier 2,Electronics,1,37610.29,FBA,3008.82,45,8,0,3061.82,551.13,34548.47,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409570,25-07-2024 18:32,CUST-005093,0,AMZ-SEL-00205,Reseller,Professional,Chennai,Tier 1,Toys & Baby,1,1147.1,Easy Ship,137.65,0,8,60,205.65,37.02,941.45,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409571,02-11-2024 05:20,CUST-004567,0,AMZ-SEL-00933,D2C Brand,Professional,Mumbai,Tier 1,Sports & Outdoors,1,5710.26,FBA,513.92,55,12,0,580.92,104.57,5129.34,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409572,25-04-2024 15:33,CUST-002783,0,AMZ-SEL-01078,Distributor,Professional,Noida,Tier 1,Automotive,2,4489.82,FBA,448.98,58,25,0,531.98,95.76,3957.84,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409573,15-11-2024 09:19,CUST-005837,0,AMZ-SEL-01276,Brand/Manufacturer,Individual,Bangalore,Tier 1,Grocery & Food,1,770.79,FBA,38.54,65,12,0,115.54,20.8,655.25,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409574,11-11-2024 13:30,CUST-005854,0,AMZ-SEL-00868,Brand/Manufacturer,Individual,Surat,Tier 2,Fashion & Apparel,1,2870.91,FBA,430.64,35,12,0,477.64,85.98,2393.27,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-409575,24-03-2024 16:15,CUST-001200,1,AMZ-SEL-00268,Distributor,Professional,Chennai,Tier 1,Fashion & Apparel,1,3033,Self Ship,454.95,0,5,0,459.95,82.79,2573.05,UPI,success,3,delivered,processed,2253.43,0,,0
AMZ-IN-409576,14-07-2024 18:55,CUST-002421,0,AMZ-SEL-00911,Reseller,Professional,Hyderabad,Tier 1,Electronics,1,89999,Easy Ship,7199.92,0,2,60,7261.92,1307.15,0,UPI,failed,5,delivered,no,0,0,,0
AMZ-IN-409577,07-04-2024 13:07,CUST-005943,1,AMZ-SEL-00833,Brand/Manufacturer,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,2556.81,Self Ship,383.52,0,5,0,388.52,69.93,2168.29,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409578,25-06-2024 19:57,CUST-003250,0,AMZ-SEL-00433,Reseller,Individual,Chennai,Tier 1,Toys & Baby,3,10407.99,FBA,1248.96,240,8,0,1496.96,269.45,8911.03,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409579,18-03-2024 14:59,CUST-002766,0,AMZ-SEL-01794,Distributor,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,1091.9,Easy Ship,163.78,0,12,65,240.78,43.34,851.12,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409580,06-05-2024 10:17,CUST-000176,0,AMZ-SEL-00720,Distributor,Professional,Nagpur,Tier 2,Toys & Baby,1,1324.77,Easy Ship,158.97,0,12,65,235.97,42.47,1088.8,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409581,06-08-2024 20:42,CUST-003891,1,AMZ-SEL-01024,D2C Brand,Professional,Chennai,Tier 1,Beauty & Personal,1,3091.8,FBA,371.02,65,18,0,454.02,81.72,2637.78,COD,success,3,delivered,no,0,0,,0
AMZ-IN-409582,02-04-2024 00:38,CUST-000303,0,AMZ-SEL-00588,Brand/Manufacturer,Professional,Kolkata,Tier 1,Beauty & Personal,1,2623.59,Easy Ship,314.83,0,12,65,391.83,70.53,2231.76,Net Banking,success,10,delayed,no,0,0,,0
AMZ-IN-409583,19-05-2024 13:30,CUST-000807,1,AMZ-SEL-00118,Brand/Manufacturer,Professional,Noida,Tier 1,Electronics,1,32523.34,Self Ship,2601.87,0,5,0,2606.87,469.24,29916.47,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409584,08-03-2024 11:47,CUST-001261,1,AMZ-SEL-00982,Distributor,Professional,Noida,Tier 1,Fashion & Apparel,1,1007.23,Easy Ship,151.08,0,5,40,196.08,35.29,811.15,Credit Card,success,3,rto,processed,1007.23,0,,0
AMZ-IN-409585,13-07-2024 18:54,CUST-004257,1,AMZ-SEL-01979,D2C Brand,Professional,Hyderabad,Tier 1,Electronics,1,89999,FBA,7199.92,35,12,0,7246.92,1304.45,82752.08,Amazon Pay,success,7,delivered,no,0,0,,0
AMZ-IN-409586,11-03-2024 18:53,CUST-000784,1,AMZ-SEL-00393,Reseller,Professional,Kolkata,Tier 1,Electronics,1,5971.19,FBA,477.7,55,12,0,544.7,98.05,5426.49,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409587,09-04-2024 19:03,CUST-004795,0,AMZ-SEL-00997,D2C Brand,Professional,Visakhapatnam,Tier 3,Toys & Baby,1,1540.37,Easy Ship,184.84,0,2,65,251.84,45.33,1288.53,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409588,21-08-2024 07:06,CUST-002007,0,AMZ-SEL-00160,Distributor,Professional,Bangalore,Tier 1,Beauty & Personal,1,1335.55,FBA,160.27,45,12,0,217.27,39.11,1118.28,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409589,22-11-2024 08:29,CUST-005810,0,AMZ-SEL-00540,Brand/Manufacturer,Individual,Noida,Tier 1,Beauty & Personal,1,1448.71,FBA,173.85,55,5,0,233.85,42.09,1214.86,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409590,11-12-2024 07:02,CUST-004342,0,AMZ-SEL-01028,Distributor,Professional,Bangalore,Tier 1,Beauty & Personal,1,1625.95,FBA,195.11,65,5,0,265.11,47.72,0,Credit Card,failed,4,delivered,no,0,0,,0
AMZ-IN-409591,03-11-2024 14:17,CUST-001838,1,AMZ-SEL-01052,Reseller,Professional,Coimbatore,Tier 2,Home & Kitchen,1,9273.36,Easy Ship,927.34,0,2,65,994.34,178.98,8279.02,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409592,16-12-2024 21:55,CUST-003005,1,AMZ-SEL-01433,Reseller,Individual,Delhi,Tier 1,Fashion & Apparel,1,4137.48,FBA,620.62,80,18,0,718.62,129.35,3418.86,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409593,18-12-2024 18:05,CUST-004532,1,AMZ-SEL-01188,Brand/Manufacturer,Professional,Jaipur,Tier 2,Home & Kitchen,1,10317.03,Easy Ship,1031.7,0,2,50,1083.7,195.07,9233.33,Credit Card,success,5,returned,processed,10317.03,0,,0
AMZ-IN-409594,10-12-2024 17:40,CUST-000809,1,AMZ-SEL-00638,Brand/Manufacturer,Individual,Hyderabad,Tier 1,Home & Kitchen,1,4836.4,Self Ship,483.64,0,2,0,485.64,87.42,4350.76,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409595,15-10-2024 13:52,CUST-004305,1,AMZ-SEL-01821,Brand/Manufacturer,Professional,Pune,Tier 1,Sports & Outdoors,1,10054.78,FBA,904.93,55,8,0,967.93,174.23,9086.85,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409596,02-08-2024 14:17,CUST-005844,0,AMZ-SEL-00243,D2C Brand,Professional,Ahmedabad,Tier 2,Electronics,1,46167.62,Easy Ship,3693.41,0,8,65,3766.41,677.95,42401.21,Net Banking,success,10,delivered,no,0,0,fake_invoice_gst_fraud,1441.75
AMZ-IN-409597,14-10-2024 09:57,CUST-005849,0,AMZ-SEL-00068,Distributor,Professional,Chennai,Tier 1,Fashion & Apparel,1,333.28,Easy Ship,49.99,0,2,60,111.99,20.16,221.29,Amazon Pay,success,10,delivered,no,0,0,,0
AMZ-IN-409598,03-11-2024 18:14,CUST-005640,1,AMZ-SEL-01364,Reseller,Professional,Mumbai,Tier 1,Fashion & Apparel,1,1366.26,Easy Ship,204.94,0,12,60,276.94,49.85,1089.32,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409599,24-03-2024 18:04,CUST-003826,0,AMZ-SEL-00646,D2C Brand,Professional,Delhi,Tier 1,Books & Media,1,527.04,Self Ship,21.08,0,8,0,29.08,5.23,497.96,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409600,18-12-2024 19:33,CUST-000230,1,AMZ-SEL-00285,Reseller,Professional,Mumbai,Tier 1,Home & Kitchen,1,4148.93,Easy Ship,414.89,0,8,40,462.89,83.32,3686.04,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-409601,10-12-2024 08:58,CUST-000314,0,AMZ-SEL-00827,Reseller,Professional,Gurgaon,Tier 1,Books & Media,1,361.53,Easy Ship,14.46,0,5,60,79.46,14.3,282.07,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409602,21-07-2024 02:44,CUST-000330,0,AMZ-SEL-00165,Brand/Manufacturer,Professional,Delhi,Tier 1,Home & Kitchen,1,14588.08,Easy Ship,1458.81,0,5,75,1538.81,276.99,13049.27,Amazon Pay,success,7,delivered,no,0,0,,0
AMZ-IN-409603,04-04-2024 07:13,CUST-003341,0,AMZ-SEL-01187,Distributor,Professional,Bangalore,Tier 1,Grocery & Food,1,1112.94,FBA,55.65,80,8,0,143.65,25.86,969.29,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-409604,21-12-2024 12:55,CUST-005093,0,AMZ-SEL-00722,Brand/Manufacturer,Individual,Gurgaon,Tier 1,Electronics,1,24207.03,FBA,1936.56,65,8,0,2009.56,361.72,22197.47,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409605,20-11-2024 11:09,CUST-002765,0,AMZ-SEL-01968,Reseller,Professional,Vadodara,Tier 2,Books & Media,1,356,FBA,14.24,55,5,0,74.24,13.36,281.76,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409606,12-08-2024 09:08,CUST-002479,0,AMZ-SEL-00204,D2C Brand,Professional,Delhi,Tier 1,Electronics,1,43625.64,FBA,3490.05,65,5,0,3560.05,640.81,40065.59,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-409607,19-01-2024 11:55,CUST-000091,0,AMZ-SEL-01965,Reseller,Professional,Pune,Tier 1,Grocery & Food,1,737.27,FBA,36.86,55,5,0,96.86,17.43,640.41,Net Banking,success,3,delivered,no,0,0,,0
AMZ-IN-409608,27-02-2024 20:22,CUST-005398,0,AMZ-SEL-01944,Distributor,Professional,Kochi,Tier 2,Fashion & Apparel,1,2723.88,Easy Ship,408.58,0,12,60,480.58,86.5,2243.3,UPI,success,7,delivered,processed,2356.49,0,,0
AMZ-IN-409609,28-08-2024 23:28,CUST-004927,0,AMZ-SEL-01866,D2C Brand,Professional,Ahmedabad,Tier 2,Electronics,1,28608.23,Easy Ship,2288.66,0,5,65,2358.66,424.56,0,Net Banking,failed,7,delivered,no,0,0,,0
AMZ-IN-409610,04-07-2024 10:40,CUST-001843,1,AMZ-SEL-01842,Reseller,Professional,Bhopal,Tier 3,Fashion & Apparel,1,4756,Easy Ship,713.4,0,5,60,778.4,140.11,3977.6,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409611,11-05-2024 20:59,CUST-005582,0,AMZ-SEL-00863,Reseller,Individual,Bangalore,Tier 1,Electronics,1,10722.97,Easy Ship,857.84,0,8,65,930.84,167.55,9792.13,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409612,25-04-2024 12:25,CUST-002965,1,AMZ-SEL-00736,D2C Brand,Individual,Surat,Tier 2,Fashion & Apparel,1,1248.71,FBA,187.31,35,12,0,234.31,42.18,1014.4,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409613,15-12-2024 18:07,CUST-001138,1,AMZ-SEL-00385,Distributor,Professional,Kolkata,Tier 1,Home & Kitchen,1,1878.72,FBA,187.87,35,5,0,227.87,41.02,1650.85,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409614,01-09-2024 07:46,CUST-002135,1,AMZ-SEL-01846,Brand/Manufacturer,Professional,Mumbai,Tier 1,Electronics,1,85651.34,Self Ship,6852.11,0,8,0,6860.11,1234.82,78791.23,Net Banking,success,4,delivered,no,0,0,referral_fee_miscalculation,1187.15
AMZ-IN-409615,07-02-2024 09:20,CUST-005791,1,AMZ-SEL-00515,Brand/Manufacturer,Professional,Chennai,Tier 1,Toys & Baby,1,1554.67,Self Ship,186.56,0,8,0,194.56,35.02,1360.11,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409616,16-09-2024 10:33,CUST-001324,0,AMZ-SEL-00456,Reseller,Professional,Chennai,Tier 1,Books & Media,2,995.1,FBA,39.8,110,5,0,154.8,27.86,840.3,Credit Card,success,7,delayed,no,0,0,,0
AMZ-IN-409617,13-04-2024 11:58,CUST-002223,1,AMZ-SEL-01800,Brand/Manufacturer,Professional,Kolkata,Tier 1,Grocery & Food,2,790.65,FBA,39.53,130,5,0,174.53,31.42,616.12,COD,success,2,delivered,no,0,0,,0
